Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceZ,Lap,LeanAngle,GyroX,GyroY,GyroZ
37533,2026-09-13T14:03:13.880Z,48.0552757,17.5714740,116.6,15.91,-0.071,1.026,0,8.7,1.49,-2.35,-22.28
37534,2026-09-13T14:03:13.920Z,48.0552743,17.5714754,116.6,15.57,-0.073,1.017,0,8.7,1.14,-2.31,-22.00
37535,2026-09-13T14:03:13.960Z,48.0552731,17.5714767,116.6,15.42,-0.071,1.019,0,8.8,1.14,-2.50,-21.55
37536,2026-09-13T14:03:14.000Z,48.0552717,17.5714778,116.6,15.71,-0.063,1.027,0,9.0,1.30,-2.67,-21.04
37537,2026-09-13T14:03:14.040Z,48.0552704,17.5714791,116.6,15.69,-0.064,1.018,0,8.7,1.64,-2.49,-20.51
37538,2026-09-13T14:03:14.080Z,48.0552691,17.5714803,116.6,15.62,-0.064,1.008,0,8.8,2.00,-2.27,-20.06
37539,2026-09-13T14:03:14.120Z,48.0552678,17.5714814,116.6,15.61,-0.060,1.008,0,9.0,2.32,-1.96,-19.77
37540,2026-09-13T14:03:14.160Z,48.0552663,17.5714826,116.6,15.53,-0.066,0.999,0,9.3,2.48,-1.51,-19.67
37541,2026-09-13T14:03:14.200Z,48.0552650,17.5714837,116.6,15.30,-0.069,1.009,0,9.4,2.59,-1.21,-19.79
37542,2026-09-13T14:03:14.240Z,48.0552637,17.5714847,116.6,15.45,-0.068,1.022,0,9.1,2.55,-0.96,-20.02
37543,2026-09-13T14:03:14.280Z,48.0552623,17.5714857,116.6,15.33,-0.076,1.023,0,8.9,2.42,-0.80,-20.29
37544,2026-09-13T14:03:14.320Z,48.0552609,17.5714867,116.6,15.38,-0.078,1.022,0,9.0,2.24,-0.81,-20.53
37545,2026-09-13T14:03:14.360Z,48.0552594,17.5714877,116.6,15.08,-0.075,1.013,0,8.9,2.06,-0.87,-20.75
37546,2026-09-13T14:03:14.400Z,48.0552582,17.5714885,116.6,15.11,-0.079,0.991,0,8.9,1.88,-0.95,-20.92
37547,2026-09-13T14:03:14.440Z,48.0552567,17.5714894,116.6,14.84,-0.077,0.983,0,9.1,1.70,-1.35,-21.13
37548,2026-09-13T14:03:14.480Z,48.0552552,17.5714902,116.6,15.35,-0.075,0.986,0,9.0,1.52,-1.73,-21.45
37549,2026-09-13T14:03:14.520Z,48.0552539,17.5714910,116.6,14.93,-0.080,0.985,0,8.8,1.27,-2.19,-21.82
37550,2026-09-13T14:03:14.560Z,48.0552524,17.5714919,116.6,14.98,-0.079,1.001,0,9.0,0.83,-2.66,-22.25
37551,2026-09-13T14:03:14.600Z,48.0552510,17.5714925,116.6,14.99,-0.074,1.017,0,9.2,0.34,-2.92,-22.67
37552,2026-09-13T14:03:14.640Z,48.0552497,17.5714932,116.6,14.90,-0.076,1.018,0,8.9,-0.22,-3.00,-23.05
37553,2026-09-13T14:03:14.680Z,48.0552482,17.5714940,116.6,14.73,-0.071,1.021,0,9.0,-0.91,-3.05,-23.37
37554,2026-09-13T14:03:14.720Z,48.0552468,17.5714946,116.6,14.62,-0.069,1.019,0,9.0,-1.63,-2.97,-23.62
37555,2026-09-13T14:03:14.760Z,48.0552453,17.5714953,116.6,14.44,-0.069,1.012,0,9.3,-2.30,-2.98,-23.81
37556,2026-09-13T14:03:14.800Z,48.0552440,17.5714958,116.6,14.81,-0.055,1.011,0,9.6,-2.96,-3.30,-23.99
37557,2026-09-13T14:03:14.840Z,48.0552425,17.5714964,116.6,14.89,-0.025,1.026,0,9.3,-3.61,-3.49,-24.16
37558,2026-09-13T14:03:14.880Z,48.0552411,17.5714969,116.6,14.81,-0.011,1.019,0,9.1,-4.21,-3.52,-24.07
37559,2026-09-13T14:03:14.920Z,48.0552395,17.5714973,116.6,15.19,0.011,1.021,0,8.9,-4.82,-3.62,-23.77
37560,2026-09-13T14:03:14.960Z,48.0552380,17.5714979,116.6,14.98,0.018,1.014,0,8.9,-5.23,-3.23,-23.16
37561,2026-09-13T14:03:15.000Z,48.0552366,17.5714982,116.6,15.18,0.014,0.998,0,9.4,-5.54,-2.95,-22.36
37562,2026-09-13T14:03:15.040Z,48.0552350,17.5714987,116.6,15.26,0.019,1.003,0,8.8,-5.80,-2.74,-21.57
37563,2026-09-13T14:03:15.080Z,48.0552334,17.5714991,116.6,15.56,0.026,1.001,0,8.6,-5.70,-2.41,-20.68
37564,2026-09-13T14:03:15.120Z,48.0552319,17.5714994,116.6,15.48,0.034,1.008,0,8.4,-5.62,-2.10,-19.82
37565,2026-09-13T14:03:15.160Z,48.0552304,17.5714997,116.6,15.41,0.042,1.013,0,8.3,-5.57,-1.88,-18.86
37566,2026-09-13T14:03:15.200Z,48.0552287,17.5715000,116.6,16.00,0.052,1.019,0,8.1,-5.52,-1.60,-17.66
37567,2026-09-13T14:03:15.240Z,48.0552271,17.5715002,116.6,16.05,0.056,1.017,0,7.9,-5.22,-1.44,-16.40
37568,2026-09-13T14:03:15.280Z,48.0552255,17.5715004,116.6,16.04,0.065,1.025,0,7.4,-4.81,-1.24,-15.19
37569,2026-09-13T14:03:15.320Z,48.0552239,17.5715006,116.6,16.02,0.052,1.013,0,7.1,-4.22,-0.69,-14.00
37570,2026-09-13T14:03:15.360Z,48.0552224,17.5715007,116.6,15.92,0.049,1.014,0,7.2,-3.52,-0.43,-12.93
37571,2026-09-13T14:03:15.400Z,48.0552207,17.5715009,116.6,16.21,0.028,1.002,0,7.2,-2.81,0.29,-12.11
37572,2026-09-13T14:03:15.440Z,48.0552190,17.5715009,116.6,16.52,0.006,0.987,0,6.9,-2.28,0.54,-11.41
37573,2026-09-13T14:03:15.480Z,48.0552173,17.5715010,116.6,16.52,-0.005,0.989,0,6.2,-1.96,0.48,-11.00
37574,2026-09-13T14:03:15.520Z,48.0552157,17.5715011,116.6,16.53,-0.013,0.994,0,5.9,-1.82,0.05,-10.78
37575,2026-09-13T14:03:15.560Z,48.0552141,17.5715012,116.6,16.29,-0.025,0.991,0,6.4,-1.86,-0.32,-10.75
37576,2026-09-13T14:03:15.600Z,48.0552125,17.5715012,116.6,16.26,-0.016,0.997,0,6.8,-2.03,-1.11,-10.77
37577,2026-09-13T14:03:15.640Z,48.0552109,17.5715013,116.6,16.34,-0.003,0.994,0,6.8,-2.32,-1.51,-10.79
37578,2026-09-13T14:03:15.680Z,48.0552092,17.5715012,116.6,16.69,0.010,0.991,0,6.5,-2.58,-1.65,-10.74
37579,2026-09-13T14:03:15.720Z,48.0552075,17.5715011,116.6,16.99,0.016,0.983,0,6.0,-2.74,-1.43,-10.59
37580,2026-09-13T14:03:15.760Z,48.0552058,17.5715011,116.6,16.71,0.029,0.992,0,5.3,-2.85,-1.41,-10.38
37581,2026-09-13T14:03:15.800Z,48.0552042,17.5715010,116.6,16.60,0.031,1.005,0,5.3,-2.75,-0.87,-10.08
37582,2026-09-13T14:03:15.840Z,48.0552024,17.5715009,116.6,16.79,0.027,1.019,0,5.3,-2.57,-0.34,-9.68
37583,2026-09-13T14:03:15.880Z,48.0552007,17.5715007,116.6,17.09,0.018,1.026,0,4.7,-2.41,0.04,-9.15
37584,2026-09-13T14:03:15.920Z,48.0551989,17.5715006,116.6,17.34,0.007,1.024,0,4.4,-2.19,0.34,-8.59
37585,2026-09-13T14:03:15.960Z,48.0551973,17.5715005,116.6,17.13,-0.004,1.009,0,4.7,-2.04,0.36,-8.03
37586,2026-09-13T14:03:16.000Z,48.0551956,17.5715003,116.6,16.93,-0.006,1.001,0,5.1,-1.95,-0.09,-7.57
37587,2026-09-13T14:03:16.040Z,48.0551939,17.5715001,116.6,17.10,-0.001,0.993,0,5.0,-1.74,-0.30,-7.29
37588,2026-09-13T14:03:16.080Z,48.0551922,17.5714999,116.6,17.26,-0.003,0.980,0,4.4,-1.50,-0.53,-7.16
37589,2026-09-13T14:03:16.120Z,48.0551904,17.5714997,116.6,17.48,0.000,0.995,0,4.3,-1.42,-1.02,-7.05
37590,2026-09-13T14:03:16.160Z,48.0551887,17.5714995,116.6,17.50,-0.007,1.003,0,4.4,-1.25,-1.00,-6.95
37591,2026-09-13T14:03:16.200Z,48.0551869,17.5714992,116.6,17.18,-0.012,1.014,0,4.5,-1.34,-1.59,-6.81
37592,2026-09-13T14:03:16.240Z,48.0551853,17.5714990,116.6,16.99,-0.006,1.030,0,4.3,-1.35,-1.95,-6.66
37593,2026-09-13T14:03:16.280Z,48.0551836,17.5714987,116.6,17.35,-0.005,1.024,0,4.4,-1.39,-1.95,-6.46
37594,2026-09-13T14:03:16.320Z,48.0551818,17.5714984,116.6,17.78,-0.001,1.013,0,4.3,-1.48,-2.13,-6.20
37595,2026-09-13T14:03:16.360Z,48.0551800,17.5714981,116.6,17.81,0.002,1.009,0,4.0,-1.49,-2.31,-5.90
37596,2026-09-13T14:03:16.400Z,48.0551783,17.5714976,116.6,17.64,0.005,1.011,0,4.4,-1.40,-1.73,-5.49
37597,2026-09-13T14:03:16.440Z,48.0551765,17.5714973,116.6,17.57,-0.006,1.003,0,3.9,-1.18,-1.08,-5.04
37598,2026-09-13T14:03:16.480Z,48.0551748,17.5714970,116.6,17.59,-0.008,1.023,0,3.6,-0.63,-0.18,-4.60
37599,2026-09-13T14:03:16.520Z,48.0551730,17.5714966,116.6,17.54,-0.011,1.032,0,3.5,0.11,1.10,-4.22
37600,2026-09-13T14:03:16.560Z,48.0551713,17.5714961,116.6,17.71,-0.022,1.028,0,3.1,0.72,1.90,-3.77
37601,2026-09-13T14:03:16.600Z,48.0551695,17.5714958,116.7,17.65,-0.035,1.019,0,3.2,1.41,2.62,-3.48
37602,2026-09-13T14:03:16.640Z,48.0551677,17.5714955,116.7,17.94,-0.043,1.012,0,3.5,1.90,3.03,-3.25
37603,2026-09-13T14:03:16.680Z,48.0551661,17.5714951,116.7,17.63,-0.054,0.983,0,3.6,2.22,2.92,-3.25
37604,2026-09-13T14:03:16.720Z,48.0551643,17.5714947,116.7,17.53,-0.056,0.972,0,3.5,2.28,2.46,-3.43
37605,2026-09-13T14:03:16.760Z,48.0551626,17.5714943,116.7,17.17,-0.053,0.968,0,3.3,2.42,2.55,-3.94
37606,2026-09-13T14:03:16.800Z,48.0551609,17.5714938,116.7,17.19,-0.056,0.956,0,3.1,2.25,2.37,-4.58
37607,2026-09-13T14:03:16.840Z,48.0551593,17.5714935,116.7,17.40,-0.051,0.973,0,3.3,1.89,2.23,-5.31
37608,2026-09-13T14:03:16.880Z,48.0551575,17.5714930,116.7,17.65,-0.063,0.974,0,3.6,1.38,2.33,-6.00
37609,2026-09-13T14:03:16.920Z,48.0551559,17.5714925,116.7,17.41,-0.074,0.976,0,3.1,0.76,2.07,-6.59
37610,2026-09-13T14:03:16.960Z,48.0551541,17.5714921,116.7,17.54,-0.077,0.989,0,3.3,0.00,1.56,-7.05
37611,2026-09-13T14:03:17.000Z,48.0551524,17.5714916,116.7,17.26,-0.080,0.994,0,4.0,-0.68,0.98,-7.40
37612,2026-09-13T14:03:17.040Z,48.0551507,17.5714910,116.7,16.89,-0.088,0.983,0,3.6,-1.33,-0.02,-7.67
37613,2026-09-13T14:03:17.080Z,48.0551491,17.5714905,116.7,16.64,-0.065,1.002,0,3.5,-1.97,-1.01,-7.85
37614,2026-09-13T14:03:17.120Z,48.0551475,17.5714901,116.7,16.93,-0.059,0.991,0,3.2,-2.52,-1.42,-7.90
37615,2026-09-13T14:03:17.160Z,48.0551457,17.5714895,116.7,17.58,-0.056,0.983,0,3.7,-2.94,-1.79,-7.88
37616,2026-09-13T14:03:17.200Z,48.0551439,17.5714889,116.7,17.16,-0.046,0.995,0,3.3,-3.34,-1.81,-7.78
37617,2026-09-13T14:03:17.240Z,48.0551423,17.5714883,116.7,16.88,-0.048,1.007,0,2.8,-3.54,-1.61,-7.62
37618,2026-09-13T14:03:17.280Z,48.0551407,17.5714879,116.7,17.00,-0.054,1.027,0,3.2,-3.87,-1.23,-7.35
37619,2026-09-13T14:03:17.320Z,48.0551391,17.5714873,116.7,16.65,-0.056,1.061,0,3.2,-4.07,-0.53,-7.01
37620,2026-09-13T14:03:17.360Z,48.0551374,17.5714865,116.7,16.99,-0.073,1.046,0,2.9,-4.58,0.16,-6.43
37621,2026-09-13T14:03:17.400Z,48.0551357,17.5714859,116.7,17.02,-0.077,1.036,0,2.3,-5.10,0.26,-5.82
37622,2026-09-13T14:03:17.440Z,48.0551341,17.5714855,116.7,16.68,-0.074,1.019,0,2.4,-5.51,0.60,-5.13
37623,2026-09-13T14:03:17.480Z,48.0551325,17.5714847,116.7,16.53,-0.082,0.970,0,2.3,-5.84,0.33,-4.36
37624,2026-09-13T14:03:17.520Z,48.0551310,17.5714842,116.7,16.83,-0.062,0.974,0,1.7,-5.81,-0.42,-3.72
37625,2026-09-13T14:03:17.560Z,48.0551293,17.5714836,116.7,16.75,-0.057,0.971,0,1.6,-5.41,-0.72,-3.10
37626,2026-09-13T14:03:17.600Z,48.0551276,17.5714828,116.7,16.73,-0.050,0.981,0,1.4,-4.99,-1.17,-2.42
37627,2026-09-13T14:03:17.640Z,48.0551261,17.5714822,116.7,16.61,-0.056,0.987,0,1.4,-4.44,-0.85,-1.66
37628,2026-09-13T14:03:17.680Z,48.0551244,17.5714815,116.7,16.80,-0.055,1.014,0,1.1,-3.97,-0.54,-0.90
37629,2026-09-13T14:03:17.720Z,48.0551229,17.5714809,116.7,16.83,-0.057,1.020,0,0.7,-3.58,0.13,-0.13
37630,2026-09-13T14:03:17.760Z,48.0551213,17.5714803,116.7,16.62,-0.067,1.019,0,0.7,-3.24,0.71,0.52
37631,2026-09-13T14:03:17.800Z,48.0551196,17.5714797,116.7,16.57,-0.068,1.019,0,1.0,-2.95,1.13,1.02
37632,2026-09-13T14:03:17.840Z,48.0551180,17.5714790,116.7,16.28,-0.066,1.017,0,0.9,-2.79,1.20,1.37
37633,2026-09-13T14:03:17.880Z,48.0551164,17.5714783,116.7,16.65,-0.069,1.001,0,0.9,-2.54,1.80,1.65
37634,2026-09-13T14:03:17.920Z,48.0551147,17.5714777,116.7,16.72,-0.072,0.984,0,0.7,-2.52,1.16,1.82
37635,2026-09-13T14:03:17.960Z,48.0551131,17.5714771,116.7,16.62,-0.068,0.979,0,0.5,-2.37,0.98,1.98
37636,2026-09-13T14:03:18.000Z,48.0551115,17.5714764,116.7,16.23,-0.082,0.950,0,0.3,-2.23,0.58,2.12
37637,2026-09-13T14:03:18.040Z,48.0551100,17.5714757,116.7,16.17,-0.055,0.988,0,0.2,-2.16,-0.95,2.21
37638,2026-09-13T14:03:18.080Z,48.0551085,17.5714752,116.7,16.21,-0.053,1.001,0,0.0,-1.90,-1.59,2.38
37639,2026-09-13T14:03:18.120Z,48.0551068,17.5714746,116.7,16.46,-0.061,1.004,0,0.4,-1.73,-1.89,2.65
37640,2026-09-13T14:03:18.160Z,48.0551053,17.5714738,116.6,16.49,-0.053,1.023,0,0.2,-1.52,-2.20,2.93
37641,2026-09-13T14:03:18.200Z,48.0551037,17.5714732,116.6,16.41,-0.049,1.032,0,-0.3,-1.32,-1.86,3.30
37642,2026-09-13T14:03:18.240Z,48.0551020,17.5714725,116.6,16.21,-0.069,0.997,0,-0.4,-0.96,-0.69,3.65
37643,2026-09-13T14:03:18.280Z,48.0551004,17.5714719,116.6,16.16,-0.065,0.995,0,-0.5,-0.70,-0.36,3.88
37644,2026-09-13T14:03:18.320Z,48.0550989,17.5714714,116.6,16.19,-0.060,0.998,0,-0.4,-0.28,0.40,4.04
37645,2026-09-13T14:03:18.360Z,48.0550973,17.5714708,116.6,16.21,-0.061,0.999,0,-0.2,-0.01,0.97,4.11
37646,2026-09-13T14:03:18.400Z,48.0550957,17.5714701,116.6,16.06,-0.065,1.005,0,-0.2,0.19,1.31,4.17
37647,2026-09-13T14:03:18.440Z,48.0550942,17.5714694,116.6,15.99,-0.065,1.014,0,-0.5,0.23,1.47,4.24
37648,2026-09-13T14:03:18.480Z,48.0550927,17.5714689,116.6,16.28,-0.068,1.006,0,-0.5,0.19,1.54,4.29
37649,2026-09-13T14:03:18.520Z,48.0550910,17.5714683,116.6,16.12,-0.075,0.989,0,0.1,0.15,1.35,4.35
37650,2026-09-13T14:03:18.560Z,48.0550896,17.5714676,116.6,16.04,-0.075,0.976,0,0.0,0.22,0.96,4.35
37651,2026-09-13T14:03:18.600Z,48.0550878,17.5714669,116.6,15.94,-0.074,0.966,0,0.0,0.52,0.49,4.30
37652,2026-09-13T14:03:18.640Z,48.0550864,17.5714663,116.6,15.84,-0.071,0.966,0,-0.2,0.79,-0.19,4.28
37653,2026-09-13T14:03:18.680Z,48.0550849,17.5714658,116.6,15.87,-0.075,0.972,0,-0.5,1.27,-0.66,4.34
37654,2026-09-13T14:03:18.720Z,48.0550834,17.5714651,116.7,15.76,-0.071,0.989,0,-0.2,1.81,-1.15,4.41
37655,2026-09-13T14:03:18.760Z,48.0550819,17.5714644,116.7,15.85,-0.071,1.001,0,0.1,2.33,-1.44,4.54
37656,2026-09-13T14:03:18.800Z,48.0550803,17.5714637,116.7,16.11,-0.074,1.006,0,-0.2,2.72,-1.48,4.69
37657,2026-09-13T14:03:18.840Z,48.0550788,17.5714631,116.7,16.08,-0.076,1.006,0,-0.1,3.13,-1.49,4.77
37658,2026-09-13T14:03:18.880Z,48.0550774,17.5714625,116.7,15.43,-0.073,1.010,0,0.3,3.47,-1.55,4.77
37659,2026-09-13T14:03:18.920Z,48.0550759,17.5714619,116.7,15.39,-0.075,1.007,0,0.4,3.86,-1.39,4.67
37660,2026-09-13T14:03:18.960Z,48.0550744,17.5714614,116.7,15.65,-0.078,1.007,0,0.6,4.21,-1.44,4.46
37661,2026-09-13T14:03:19.000Z,48.0550728,17.5714608,116.7,15.73,-0.073,1.018,0,0.8,4.52,-1.52,4.19
37662,2026-09-13T14:03:19.040Z,48.0550714,17.5714600,116.7,15.65,-0.077,1.015,0,0.7,4.88,-1.23,3.82
37663,2026-09-13T14:03:19.080Z,48.0550698,17.5714594,116.7,15.47,-0.083,1.010,0,0.5,5.13,-1.01,3.36
37664,2026-09-13T14:03:19.120Z,48.0550683,17.5714591,116.7,15.78,-0.086,1.013,0,0.3,5.23,-0.79,2.86
37665,2026-09-13T14:03:19.160Z,48.0550668,17.5714584,116.7,15.27,-0.090,1.011,0,1.6,5.27,-0.34,2.29
37666,2026-09-13T14:03:19.200Z,48.0550653,17.5714579,116.7,15.02,-0.104,1.003,0,1.8,5.24,0.13,1.67
37667,2026-09-13T14:03:19.240Z,48.0550639,17.5714573,116.7,14.89,-0.114,1.010,0,1.6,5.09,0.39,1.14
37668,2026-09-13T14:03:19.280Z,48.0550625,17.5714567,116.7,15.00,-0.129,1.010,0,1.1,5.10,0.93,0.66
37669,2026-09-13T14:03:19.320Z,48.0550611,17.5714562,116.7,14.93,-0.150,1.003,0,0.9,5.16,1.28,0.25
37670,2026-09-13T14:03:19.360Z,48.0550596,17.5714556,116.7,14.56,-0.169,0.999,0,1.6,5.17,1.38,-0.07
37671,2026-09-13T14:03:19.400Z,48.0550583,17.5714550,116.7,14.18,-0.179,0.995,0,2.0,5.29,1.22,-0.43
37672,2026-09-13T14:03:19.440Z,48.0550568,17.5714543,116.7,13.97,-0.185,0.989,0,1.2,5.42,0.91,-0.91
37673,2026-09-13T14:03:19.480Z,48.0550556,17.5714537,116.7,13.89,-0.183,0.988,0,0.7,5.47,0.49,-1.44
37674,2026-09-13T14:03:19.520Z,48.0550543,17.5714531,116.7,13.86,-0.180,0.986,0,0.7,5.54,0.19,-2.08
37675,2026-09-13T14:03:19.560Z,48.0550529,17.5714526,116.6,13.87,-0.173,0.994,0,0.9,5.60,0.09,-2.80
37676,2026-09-13T14:03:19.600Z,48.0550516,17.5714519,116.6,13.77,-0.170,1.002,0,0.9,5.51,0.20,-3.57
37677,2026-09-13T14:03:19.640Z,48.0550503,17.5714513,116.6,13.55,-0.168,1.011,0,1.3,5.26,0.50,-4.42
37678,2026-09-13T14:03:19.680Z,48.0550491,17.5714509,116.6,13.26,-0.169,1.009,0,1.4,4.81,0.78,-5.38
37679,2026-09-13T14:03:19.720Z,48.0550477,17.5714504,116.7,13.20,-0.165,1.006,0,2.1,4.14,0.73,-6.38
37680,2026-09-13T14:03:19.760Z,48.0550465,17.5714499,116.7,12.95,-0.161,0.995,0,3.2,3.36,0.52,-7.40
37681,2026-09-13T14:03:19.800Z,48.0550453,17.5714493,116.6,12.67,-0.152,0.982,0,3.6,2.51,0.03,-8.36
37682,2026-09-13T14:03:19.840Z,48.0550442,17.5714486,116.6,12.73,-0.139,0.978,0,2.8,1.81,-0.55,-9.18
37683,2026-09-13T14:03:19.880Z,48.0550428,17.5714482,116.6,12.74,-0.128,0.974,0,2.3,1.19,-1.02,-9.82
37684,2026-09-13T14:03:19.920Z,48.0550415,17.5714477,116.6,12.75,-0.117,0.975,0,3.0,0.74,-1.28,-10.26
37685,2026-09-13T14:03:19.960Z,48.0550404,17.5714471,116.6,12.38,-0.106,0.985,0,4.2,0.35,-1.44,-10.48
37686,2026-09-13T14:03:20.000Z,48.0550393,17.5714464,116.6,12.21,-0.095,0.995,0,3.9,0.16,-1.38,-10.51
37687,2026-09-13T14:03:20.040Z,48.0550381,17.5714458,116.6,12.16,-0.090,0.996,0,3.6,0.00,-1.20,-10.37
37688,2026-09-13T14:03:20.080Z,48.0550370,17.5714453,116.6,12.20,-0.082,1.007,0,3.6,0.00,-1.02,-10.04
37689,2026-09-13T14:03:20.120Z,48.0550358,17.5714445,116.6,12.34,-0.076,1.017,0,3.5,0.15,-0.70,-9.55
37690,2026-09-13T14:03:20.160Z,48.0550346,17.5714439,116.6,12.37,-0.076,1.014,0,3.5,0.43,-0.34,-8.95
37691,2026-09-13T14:03:20.200Z,48.0550335,17.5714433,116.6,12.38,-0.077,1.014,0,3.7,0.83,-0.08,-8.24
37692,2026-09-13T14:03:20.240Z,48.0550323,17.5714426,116.6,12.33,-0.077,1.010,0,3.7,1.41,0.10,-7.52
37693,2026-09-13T14:03:20.280Z,48.0550312,17.5714418,116.5,12.23,-0.080,0.998,0,3.3,2.15,0.10,-6.83
37694,2026-09-13T14:03:20.320Z,48.0550299,17.5714410,116.5,12.15,-0.085,0.984,0,2.8,2.99,-0.04,-6.21
37695,2026-09-13T14:03:20.360Z,48.0550289,17.5714403,116.5,11.91,-0.087,0.982,0,2.6,3.89,-0.48,-5.75
37696,2026-09-13T14:03:20.400Z,48.0550277,17.5714398,116.5,11.92,-0.082,0.990,0,2.9,4.87,-0.89,-5.54
37697,2026-09-13T14:03:20.440Z,48.0550266,17.5714389,116.5,11.89,-0.083,0.993,0,3.7,5.72,-1.08,-5.60
37698,2026-09-13T14:03:20.480Z,48.0550256,17.5714382,116.5,12.16,-0.078,1.004,0,3.6,6.29,-1.22,-5.99
37699,2026-09-13T14:03:20.520Z,48.0550245,17.5714373,116.5,12.09,-0.072,1.011,0,3.1,6.58,-0.96,-6.79
37700,2026-09-13T14:03:20.560Z,48.0550234,17.5714366,116.5,12.03,-0.077,1.003,0,2.8,6.32,-0.52,-7.94
37701,2026-09-13T14:03:20.600Z,48.0550222,17.5714359,116.5,11.88,-0.080,1.000,0,3.5,5.57,-0.27,-9.45
37702,2026-09-13T14:03:20.640Z,48.0550211,17.5714351,116.5,11.78,-0.083,1.000,0,4.4,4.38,-0.11,-11.33
37703,2026-09-13T14:03:20.680Z,48.0550200,17.5714344,116.5,11.71,-0.088,1.002,0,4.8,2.91,-0.08,-13.18
37704,2026-09-13T14:03:20.720Z,48.0550190,17.5714337,116.4,11.55,-0.090,1.008,0,5.0,1.32,-0.32,-14.74
37705,2026-09-13T14:03:20.760Z,48.0550179,17.5714328,116.5,11.50,-0.080,1.027,0,5.3,-0.01,-0.44,-15.90
37706,2026-09-13T14:03:20.800Z,48.0550170,17.5714321,116.5,11.51,-0.082,1.021,0,5.2,-1.00,-0.24,-16.50
37707,2026-09-13T14:03:20.840Z,48.0550159,17.5714312,116.5,11.73,-0.081,1.015,0,5.0,-1.66,-0.28,-16.53
37708,2026-09-13T14:03:20.880Z,48.0550149,17.5714303,116.5,11.54,-0.077,1.008,0,4.9,-1.84,-0.22,-16.21
37709,2026-09-13T14:03:20.920Z,48.0550140,17.5714295,116.5,11.22,-0.084,0.978,0,4.9,-1.64,-0.28,-15.52
37710,2026-09-13T14:03:20.960Z,48.0550131,17.5714285,116.5,11.23,-0.078,0.973,0,4.7,-1.14,-0.76,-14.51
37711,2026-09-13T14:03:21.000Z,48.0550121,17.5714277,116.5,11.14,-0.072,0.974,0,4.2,-0.29,-1.05,-13.32
37712,2026-09-13T14:03:21.040Z,48.0550112,17.5714267,116.5,11.40,-0.069,0.982,0,4.5,0.88,-1.14,-12.13
37713,2026-09-13T14:03:21.080Z,48.0550101,17.5714257,116.5,11.80,-0.068,0.995,0,4.3,2.14,-0.96,-11.00
37714,2026-09-13T14:03:21.120Z,48.0550092,17.5714248,116.5,11.69,-0.066,1.015,0,3.6,3.39,-0.38,-10.10
37715,2026-09-13T14:03:21.160Z,48.0550083,17.5714237,116.5,11.43,-0.075,1.016,0,3.3,4.45,0.35,-9.58
37716,2026-09-13T14:03:21.200Z,48.0550073,17.5714228,116.5,11.08,-0.080,1.019,0,3.1,5.05,0.80,-9.47
37717,2026-09-13T14:03:21.240Z,48.0550065,17.5714219,116.5,10.77,-0.084,1.017,0,3.7,5.31,1.10,-9.87
37718,2026-09-13T14:03:21.280Z,48.0550057,17.5714209,116.5,10.86,-0.084,1.013,0,3.6,5.10,1.13,-10.79
37719,2026-09-13T14:03:21.320Z,48.0550046,17.5714200,116.5,11.07,-0.086,1.009,0,3.7,4.39,1.01,-12.15
37720,2026-09-13T14:03:21.360Z,48.0550038,17.5714190,116.4,11.38,-0.084,1.013,0,4.4,3.20,0.82,-13.98
37721,2026-09-13T14:03:21.400Z,48.0550028,17.5714181,116.4,11.18,-0.087,1.011,0,5.1,1.70,0.67,-15.97
37722,2026-09-13T14:03:21.440Z,48.0550020,17.5714172,116.4,10.89,-0.089,1.006,0,5.4,-0.08,0.46,-17.85
37723,2026-09-13T14:03:21.480Z,48.0550011,17.5714161,116.4,10.66,-0.090,0.997,0,5.4,-1.95,0.22,-19.48
37724,2026-09-13T14:03:21.520Z,48.0550003,17.5714151,116.4,10.53,-0.088,0.987,0,5.3,-3.74,-0.26,-20.71
37725,2026-09-13T14:03:21.560Z,48.0549995,17.5714140,116.4,10.43,-0.082,0.976,0,5.0,-5.18,-0.73,-21.37
37726,2026-09-13T14:03:21.600Z,48.0549986,17.5714131,116.4,10.66,-0.075,0.969,0,5.4,-6.25,-1.22,-21.47
37727,2026-09-13T14:03:21.640Z,48.0549978,17.5714121,116.4,10.81,-0.070,0.975,0,6.2,-6.97,-1.68,-20.98
37728,2026-09-13T14:03:21.680Z,48.0549969,17.5714110,116.4,10.86,-0.067,0.985,0,6.2,-7.04,-2.05,-19.91
37729,2026-09-13T14:03:21.720Z,48.0549962,17.5714099,116.4,10.62,-0.064,1.000,0,5.8,-6.69,-2.22,-18.35
37730,2026-09-13T14:03:21.760Z,48.0549955,17.5714088,116.5,10.61,-0.066,1.009,0,5.2,-5.94,-2.24,-16.42
37731,2026-09-13T14:03:21.800Z,48.0549948,17.5714076,116.5,10.52,-0.064,1.014,0,4.7,-4.78,-2.16,-14.29
37732,2026-09-13T14:03:21.840Z,48.0549940,17.5714065,116.5,10.45,-0.059,1.014,0,4.3,-3.32,-1.88,-12.05
37733,2026-09-13T14:03:21.880Z,48.0549933,17.5714054,116.4,10.47,-0.059,1.008,0,4.1,-1.83,-1.49,-9.92
37734,2026-09-13T14:03:21.920Z,48.0549925,17.5714042,116.4,10.74,-0.060,1.000,0,4.1,-0.22,-1.17,-8.05
