Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
31522,2026-09-12T12:52:31.000Z,48.0582813,17.5684267,117.9,83.97,-0.047,-0.023,1.026,8,9.67,-10.37,-13.17
31523,2026-09-12T12:52:31.040Z,48.0582818,17.5684393,117.9,84.02,-0.039,-0.034,1.042,8,9.09,-10.85,-13.21
31524,2026-09-12T12:52:31.080Z,48.0582819,17.5684518,117.9,83.93,-0.019,-0.040,1.089,8,8.84,-11.02,-13.04
31525,2026-09-12T12:52:31.120Z,48.0582820,17.5684644,117.9,84.12,-0.007,-0.047,1.120,8,8.68,-11.13,-12.77
31526,2026-09-12T12:52:31.160Z,48.0582822,17.5684770,117.9,84.34,0.008,-0.042,1.129,8,8.60,-11.39,-12.71
31527,2026-09-12T12:52:31.200Z,48.0582822,17.5684895,117.8,84.21,0.015,-0.027,1.140,8,8.70,-11.47,-12.90
31528,2026-09-12T12:52:31.240Z,48.0582819,17.5685021,117.8,84.20,0.007,-0.007,1.139,8,8.60,-11.94,-13.38
31529,2026-09-12T12:52:31.280Z,48.0582818,17.5685147,117.8,84.30,0.018,0.006,1.115,8,8.20,-12.74,-14.01
31530,2026-09-12T12:52:31.320Z,48.0582813,17.5685273,117.8,84.34,0.028,0.008,1.108,8,7.84,-13.13,-14.51
31531,2026-09-12T12:52:31.360Z,48.0582807,17.5685400,117.8,84.62,0.040,-0.011,1.133,8,7.40,-13.37,-14.60
31532,2026-09-12T12:52:31.400Z,48.0582801,17.5685526,117.8,84.78,0.050,-0.025,1.108,8,7.06,-13.19,-14.32
31533,2026-09-12T12:52:31.440Z,48.0582794,17.5685653,117.8,85.00,0.070,-0.042,1.127,8,6.83,-12.81,-13.81
31534,2026-09-12T12:52:31.480Z,48.0582785,17.5685779,117.8,84.96,0.062,-0.049,1.142,8,6.80,-12.38,-13.22
31535,2026-09-12T12:52:31.520Z,48.0582775,17.5685905,117.8,85.08,0.075,-0.043,1.159,8,7.10,-12.37,-12.97
31536,2026-09-12T12:52:31.560Z,48.0582764,17.5686031,117.8,85.11,0.071,-0.029,1.170,8,7.64,-12.23,-12.93
31537,2026-09-12T12:52:31.600Z,48.0582751,17.5686158,117.8,85.22,0.069,-0.017,1.172,8,8.10,-12.40,-13.05
31538,2026-09-12T12:52:31.640Z,48.0582739,17.5686284,117.7,85.40,0.067,-0.013,1.174,8,8.41,-12.56,-13.16
31539,2026-09-12T12:52:31.680Z,48.0582723,17.5686410,117.7,85.67,0.049,-0.005,1.138,8,8.82,-12.41,-13.23
31540,2026-09-12T12:52:31.720Z,48.0582709,17.5686536,117.7,85.76,0.032,0.001,1.141,8,9.09,-12.57,-13.23
31541,2026-09-12T12:52:31.760Z,48.0582691,17.5686662,117.7,85.84,0.024,0.005,1.125,8,9.42,-12.82,-13.20
31542,2026-09-12T12:52:31.800Z,48.0582673,17.5686787,117.7,85.89,0.025,0.012,1.157,8,10.03,-13.14,-13.33
31543,2026-09-12T12:52:31.840Z,48.0582654,17.5686912,117.7,85.96,0.016,0.018,1.164,8,10.63,-13.34,-13.44
31544,2026-09-12T12:52:31.880Z,48.0582632,17.5687036,117.7,86.01,0.018,0.021,1.215,8,11.23,-13.57,-13.62
31545,2026-09-12T12:52:31.920Z,48.0582611,17.5687160,117.7,86.01,-0.004,0.013,1.211,8,10.98,-13.69,-13.58
31546,2026-09-12T12:52:31.960Z,48.0582587,17.5687284,117.7,86.13,-0.018,0.020,1.239,8,10.86,-13.79,-13.66
31547,2026-09-12T12:52:32.000Z,48.0582563,17.5687407,117.6,86.09,-0.042,0.030,1.241,8,10.15,-13.90,-13.67
31548,2026-09-12T12:52:32.040Z,48.0582537,17.5687529,117.6,85.99,-0.054,0.029,1.247,8,8.92,-14.11,-13.72
31549,2026-09-12T12:52:32.080Z,48.0582509,17.5687650,117.6,86.01,-0.059,0.035,1.260,8,7.42,-14.47,-13.64
31550,2026-09-12T12:52:32.120Z,48.0582480,17.5687771,117.6,85.95,-0.065,0.038,1.274,8,6.41,-14.45,-13.56
31551,2026-09-12T12:52:32.160Z,48.0582450,17.5687891,117.6,85.98,-0.055,0.037,1.298,8,5.16,-14.84,-13.43
31552,2026-09-12T12:52:32.200Z,48.0582419,17.5688011,117.6,86.02,-0.055,0.038,1.309,8,4.39,-15.12,-13.39
31553,2026-09-12T12:52:32.240Z,48.0582387,17.5688129,117.6,86.05,-0.044,0.030,1.339,8,3.74,-15.47,-13.54
31554,2026-09-12T12:52:32.280Z,48.0582353,17.5688248,117.6,85.97,-0.044,0.025,1.339,8,3.40,-15.79,-13.80
31555,2026-09-12T12:52:32.320Z,48.0582319,17.5688364,117.6,85.96,-0.043,0.015,1.362,8,3.24,-16.11,-14.14
31556,2026-09-12T12:52:32.360Z,48.0582283,17.5688480,117.6,85.94,-0.055,0.008,1.350,8,3.08,-16.34,-14.25
31557,2026-09-12T12:52:32.400Z,48.0582246,17.5688594,117.6,85.89,-0.043,0.017,1.373,8,2.91,-17.01,-14.30
31558,2026-09-12T12:52:32.440Z,48.0582206,17.5688708,117.5,85.76,-0.037,0.029,1.374,8,2.68,-16.38,-14.12
31559,2026-09-12T12:52:32.480Z,48.0582167,17.5688822,117.5,85.98,-0.062,0.052,1.331,8,2.79,-15.77,-13.81
31560,2026-09-12T12:52:32.520Z,48.0582126,17.5688934,117.5,86.00,-0.044,0.047,1.311,8,2.59,-14.85,-13.71
31561,2026-09-12T12:52:32.560Z,48.0582083,17.5689045,117.5,85.71,-0.077,0.049,1.258,8,2.80,-13.59,-13.30
31562,2026-09-12T12:52:32.600Z,48.0582041,17.5689157,117.5,85.68,-0.087,0.040,1.230,8,2.88,-13.61,-13.24
31563,2026-09-12T12:52:32.640Z,48.0581996,17.5689266,117.5,85.67,-0.074,0.026,1.246,8,2.79,-14.55,-13.37
31564,2026-09-12T12:52:32.680Z,48.0581950,17.5689373,117.5,85.67,-0.049,0.024,1.300,8,2.80,-15.42,-13.56
31565,2026-09-12T12:52:32.720Z,48.0581904,17.5689481,117.5,85.59,-0.058,0.042,1.309,8,3.13,-16.57,-13.71
31566,2026-09-12T12:52:32.760Z,48.0581857,17.5689586,117.5,85.72,-0.024,0.046,1.360,8,3.27,-17.24,-13.80
31567,2026-09-12T12:52:32.800Z,48.0581808,17.5689692,117.5,85.80,-0.012,0.057,1.369,8,3.28,-16.99,-13.51
31568,2026-09-12T12:52:32.840Z,48.0581757,17.5689795,117.5,85.90,-0.030,0.059,1.346,8,3.48,-16.49,-13.30
31569,2026-09-12T12:52:32.880Z,48.0581706,17.5689898,117.5,85.82,-0.010,0.073,1.339,8,3.57,-16.40,-13.37
31570,2026-09-12T12:52:32.920Z,48.0581654,17.5690001,117.5,85.96,0.001,0.079,1.338,8,3.44,-16.62,-13.63
31571,2026-09-12T12:52:32.960Z,48.0581602,17.5690102,117.5,86.10,0.018,0.068,1.362,8,3.20,-16.96,-14.09
31572,2026-09-12T12:52:33.000Z,48.0581548,17.5690202,117.4,86.24,0.029,0.069,1.363,8,3.03,-17.47,-14.36
31573,2026-09-12T12:52:33.040Z,48.0581492,17.5690300,117.4,86.38,0.057,0.057,1.414,8,2.52,-17.85,-14.56
31574,2026-09-12T12:52:33.080Z,48.0581434,17.5690397,117.4,86.47,0.055,0.049,1.422,8,2.39,-17.61,-14.46
31575,2026-09-12T12:52:33.120Z,48.0581377,17.5690494,117.4,86.71,0.056,0.036,1.419,8,2.10,-17.05,-14.10
31576,2026-09-12T12:52:33.160Z,48.0581317,17.5690589,117.4,86.81,0.065,0.041,1.427,8,2.11,-16.93,-13.87
31577,2026-09-12T12:52:33.200Z,48.0581257,17.5690683,117.4,86.81,0.060,0.049,1.409,8,2.36,-16.35,-13.64
31578,2026-09-12T12:52:33.240Z,48.0581196,17.5690774,117.4,86.93,0.049,0.069,1.384,8,2.86,-16.34,-13.53
31579,2026-09-12T12:52:33.280Z,48.0581135,17.5690866,117.4,87.06,0.051,0.067,1.393,8,3.01,-16.51,-13.64
31580,2026-09-12T12:52:33.320Z,48.0581071,17.5690956,117.4,87.11,0.056,0.063,1.400,8,2.81,-16.45,-13.70
31581,2026-09-12T12:52:33.360Z,48.0581007,17.5691045,117.4,87.31,0.038,0.061,1.393,8,2.99,-16.38,-13.78
31582,2026-09-12T12:52:33.400Z,48.0580941,17.5691130,117.4,87.50,0.051,0.048,1.432,8,2.76,-16.58,-13.94
31583,2026-09-12T12:52:33.440Z,48.0580875,17.5691217,117.4,87.54,0.058,0.042,1.433,8,2.16,-16.81,-13.75
31584,2026-09-12T12:52:33.480Z,48.0580808,17.5691300,117.4,87.59,0.051,0.043,1.427,8,1.61,-17.11,-13.70
31585,2026-09-12T12:52:33.520Z,48.0580739,17.5691382,117.4,87.68,0.057,0.042,1.456,8,1.53,-17.45,-13.85
31586,2026-09-12T12:52:33.560Z,48.0580671,17.5691464,117.4,87.85,0.072,0.053,1.463,8,1.68,-17.49,-13.93
31587,2026-09-12T12:52:33.600Z,48.0580600,17.5691543,117.4,87.93,0.068,0.053,1.447,8,1.54,-17.32,-13.94
31588,2026-09-12T12:52:33.640Z,48.0580529,17.5691620,117.4,88.07,0.050,0.051,1.439,8,1.78,-16.97,-13.96
31589,2026-09-12T12:52:33.680Z,48.0580458,17.5691696,117.4,88.15,0.048,0.041,1.439,8,1.72,-16.37,-14.07
31590,2026-09-12T12:52:33.720Z,48.0580385,17.5691771,117.3,88.14,0.036,0.034,1.411,8,1.28,-16.19,-13.90
31591,2026-09-12T12:52:33.760Z,48.0580312,17.5691844,117.3,88.22,0.025,0.018,1.398,8,0.65,-15.94,-13.83
31592,2026-09-12T12:52:33.800Z,48.0580236,17.5691915,117.3,88.42,0.040,0.013,1.413,8,0.48,-16.18,-13.82
31593,2026-09-12T12:52:33.840Z,48.0580162,17.5691984,117.3,88.46,0.057,0.020,1.424,8,0.34,-16.47,-13.77
31594,2026-09-12T12:52:33.880Z,48.0580085,17.5692053,117.3,88.51,0.065,0.028,1.441,8,0.40,-16.46,-13.77
31595,2026-09-12T12:52:33.920Z,48.0580009,17.5692118,117.3,88.54,0.064,0.043,1.456,8,0.82,-16.82,-13.98
31596,2026-09-12T12:52:33.960Z,48.0579931,17.5692182,117.3,88.62,0.052,0.038,1.459,8,1.08,-16.94,-14.20
31597,2026-09-12T12:52:34.000Z,48.0579852,17.5692245,117.3,88.58,0.028,0.032,1.456,8,0.94,-16.95,-14.23
31598,2026-09-12T12:52:34.040Z,48.0579773,17.5692306,117.3,88.59,0.008,0.023,1.443,8,1.05,-16.67,-14.31
31599,2026-09-12T12:52:34.080Z,48.0579693,17.5692364,117.3,88.75,-0.004,0.019,1.447,8,1.34,-16.46,-14.21
31600,2026-09-12T12:52:34.120Z,48.0579613,17.5692421,117.3,88.73,-0.028,0.004,1.432,8,1.58,-15.84,-13.86
31601,2026-09-12T12:52:34.160Z,48.0579531,17.5692474,117.3,88.72,-0.029,0.013,1.444,8,2.13,-15.22,-13.61
31602,2026-09-12T12:52:34.200Z,48.0579450,17.5692528,117.3,88.69,-0.026,0.032,1.451,8,2.97,-15.16,-13.32
31603,2026-09-12T12:52:34.240Z,48.0579367,17.5692577,117.2,88.60,-0.041,0.041,1.435,8,3.36,-15.09,-13.13
31604,2026-09-12T12:52:34.280Z,48.0579285,17.5692626,117.2,88.50,-0.050,0.042,1.430,8,3.46,-15.20,-13.12
31605,2026-09-12T12:52:34.320Z,48.0579201,17.5692674,117.2,88.43,-0.060,0.065,1.424,8,3.95,-15.70,-13.27
31606,2026-09-12T12:52:34.360Z,48.0579118,17.5692719,117.2,88.41,-0.066,0.049,1.433,8,3.52,-16.09,-13.49
31607,2026-09-12T12:52:34.400Z,48.0579034,17.5692760,117.2,88.40,-0.084,0.043,1.426,8,3.38,-16.35,-13.70
31608,2026-09-12T12:52:34.440Z,48.0578949,17.5692801,117.2,88.41,-0.080,0.039,1.452,8,3.11,-16.58,-13.92
31609,2026-09-12T12:52:34.480Z,48.0578866,17.5692839,117.2,88.23,-0.075,0.039,1.454,8,2.65,-16.98,-13.91
31610,2026-09-12T12:52:34.520Z,48.0578780,17.5692875,117.2,88.25,-0.080,0.040,1.435,8,2.19,-16.73,-14.01
31611,2026-09-12T12:52:34.560Z,48.0578695,17.5692911,117.2,88.19,-0.074,0.048,1.448,8,1.76,-16.95,-13.99
31612,2026-09-12T12:52:34.600Z,48.0578608,17.5692942,117.2,88.03,-0.074,0.047,1.444,8,1.19,-17.11,-13.92
31613,2026-09-12T12:52:34.640Z,48.0578522,17.5692972,117.2,88.09,-0.075,0.032,1.438,8,0.60,-16.92,-13.79
31614,2026-09-12T12:52:34.680Z,48.0578435,17.5693000,117.2,88.11,-0.070,0.041,1.442,8,0.68,-16.96,-13.77
31615,2026-09-12T12:52:34.720Z,48.0578350,17.5693027,117.2,88.05,-0.067,0.029,1.440,8,0.38,-16.86,-13.66
31616,2026-09-12T12:52:34.760Z,48.0578262,17.5693052,117.1,87.95,-0.069,0.047,1.415,8,0.80,-16.90,-13.68
31617,2026-09-12T12:52:34.800Z,48.0578175,17.5693074,117.1,87.90,-0.067,0.056,1.393,8,1.06,-16.67,-13.78
31618,2026-09-12T12:52:34.840Z,48.0578088,17.5693094,117.1,87.94,-0.051,0.066,1.395,8,1.22,-17.01,-13.86
31619,2026-09-12T12:52:34.880Z,48.0578000,17.5693112,117.1,87.82,-0.069,0.065,1.375,8,1.46,-16.92,-13.92
31620,2026-09-12T12:52:34.920Z,48.0577912,17.5693126,117.1,87.91,-0.062,0.065,1.389,8,1.88,-16.89,-14.10
31621,2026-09-12T12:52:34.960Z,48.0577825,17.5693140,117.1,87.88,-0.042,0.053,1.410,8,1.37,-17.16,-14.06
31622,2026-09-12T12:52:35.000Z,48.0577736,17.5693151,117.1,87.96,-0.033,0.043,1.412,8,1.10,-17.42,-13.94
31623,2026-09-12T12:52:35.040Z,48.0577649,17.5693161,117.1,88.00,-0.021,0.049,1.420,8,1.41,-17.48,-13.93
31624,2026-09-12T12:52:35.080Z,48.0577559,17.5693168,117.1,88.07,0.006,0.046,1.428,8,1.02,-17.93,-13.81
31625,2026-09-12T12:52:35.120Z,48.0577470,17.5693173,117.1,88.39,0.023,0.052,1.445,8,0.73,-18.31,-13.71
31626,2026-09-12T12:52:35.160Z,48.0577382,17.5693176,117.1,88.55,0.020,0.059,1.436,8,0.77,-18.65,-13.81
31627,2026-09-12T12:52:35.200Z,48.0577292,17.5693177,117.1,88.62,0.039,0.064,1.471,8,0.57,-19.03,-14.01
31628,2026-09-12T12:52:35.240Z,48.0577203,17.5693176,117.1,88.58,0.055,0.057,1.495,8,-0.03,-19.62,-14.01
31629,2026-09-12T12:52:35.280Z,48.0577115,17.5693173,117.0,88.56,0.041,0.050,1.495,8,0.21,-19.00,-14.01
31630,2026-09-12T12:52:35.320Z,48.0577025,17.5693167,117.0,88.67,0.054,0.060,1.511,8,0.43,-18.87,-13.80
31631,2026-09-12T12:52:35.360Z,48.0576937,17.5693158,117.0,88.75,0.050,0.046,1.502,8,0.47,-18.22,-13.42
31632,2026-09-12T12:52:35.400Z,48.0576848,17.5693148,117.0,88.91,0.042,0.040,1.497,8,0.98,-17.30,-13.23
31633,2026-09-12T12:52:35.440Z,48.0576758,17.5693136,117.0,88.93,0.046,0.041,1.478,8,1.43,-16.94,-13.13
31634,2026-09-12T12:52:35.480Z,48.0576668,17.5693122,117.0,89.05,0.058,0.036,1.473,8,1.68,-16.52,-13.28
31635,2026-09-12T12:52:35.520Z,48.0576580,17.5693107,117.0,89.11,0.048,0.032,1.451,8,1.95,-16.64,-13.29
31636,2026-09-12T12:52:35.560Z,48.0576490,17.5693089,117.0,89.15,0.042,0.047,1.446,8,2.70,-16.52,-13.47
31637,2026-09-12T12:52:35.600Z,48.0576402,17.5693067,117.0,89.28,0.037,0.062,1.437,8,2.88,-16.91,-13.62
31638,2026-09-12T12:52:35.640Z,48.0576313,17.5693045,117.0,89.32,0.023,0.074,1.439,8,2.99,-17.51,-13.83
31639,2026-09-12T12:52:35.680Z,48.0576224,17.5693019,117.0,89.34,0.018,0.073,1.450,8,2.51,-18.05,-14.00
31640,2026-09-12T12:52:35.720Z,48.0576137,17.5692992,117.0,89.33,0.020,0.083,1.467,8,1.98,-18.37,-14.19
31641,2026-09-12T12:52:35.760Z,48.0576048,17.5692963,117.0,89.43,0.017,0.059,1.475,8,0.93,-18.58,-14.25
31642,2026-09-12T12:52:35.800Z,48.0575961,17.5692931,117.0,89.51,0.016,0.046,1.503,8,0.16,-18.62,-14.10
31643,2026-09-12T12:52:35.840Z,48.0575874,17.5692897,117.0,89.54,0.016,0.042,1.511,8,-0.31,-18.25,-13.91
31644,2026-09-12T12:52:35.880Z,48.0575786,17.5692861,117.0,89.74,0.023,0.046,1.524,8,-0.47,-18.27,-13.52
31645,2026-09-12T12:52:35.920Z,48.0575699,17.5692822,117.0,89.80,0.025,0.025,1.526,8,-0.55,-17.95,-13.31
31646,2026-09-12T12:52:35.960Z,48.0575614,17.5692781,117.0,89.83,0.019,0.034,1.497,8,-0.17,-17.94,-13.12
31647,2026-09-12T12:52:36.000Z,48.0575528,17.5692739,116.9,89.92,0.046,0.049,1.473,8,0.52,-18.43,-13.19
31648,2026-09-12T12:52:36.040Z,48.0575442,17.5692695,116.9,90.06,0.046,0.078,1.432,8,1.55,-18.31,-13.62
31649,2026-09-12T12:52:36.080Z,48.0575357,17.5692649,116.9,90.20,0.083,0.090,1.443,8,1.60,-19.21,-14.26
31650,2026-09-12T12:52:36.120Z,48.0575271,17.5692600,116.9,90.45,0.091,0.105,1.431,8,1.42,-20.15,-14.79
31651,2026-09-12T12:52:36.160Z,48.0575186,17.5692549,116.9,90.78,0.134,0.094,1.473,8,0.62,-20.66,-15.26
31652,2026-09-12T12:52:36.200Z,48.0575102,17.5692496,116.9,90.99,0.146,0.070,1.514,8,-0.76,-20.90,-15.29
31653,2026-09-12T12:52:36.240Z,48.0575017,17.5692438,116.9,91.36,0.170,0.045,1.541,8,-2.20,-20.93,-14.67
31654,2026-09-12T12:52:36.280Z,48.0574933,17.5692379,116.9,91.77,0.178,0.016,1.550,8,-3.05,-19.76,-14.06
31655,2026-09-12T12:52:36.320Z,48.0574849,17.5692318,116.9,92.07,0.191,0.001,1.561,8,-3.61,-18.94,-13.35
31656,2026-09-12T12:52:36.360Z,48.0574767,17.5692256,117.0,92.28,0.183,0.001,1.533,8,-3.33,-17.72,-12.98
31657,2026-09-12T12:52:36.400Z,48.0574684,17.5692192,117.0,92.46,0.184,-0.002,1.514,8,-3.04,-17.01,-13.01
31658,2026-09-12T12:52:36.440Z,48.0574604,17.5692125,117.0,92.68,0.176,-0.004,1.492,8,-2.46,-16.47,-13.25
31659,2026-09-12T12:52:36.480Z,48.0574521,17.5692057,117.0,92.87,0.171,-0.005,1.475,8,-2.10,-16.24,-13.52
31660,2026-09-12T12:52:36.520Z,48.0574441,17.5691987,117.0,93.23,0.170,-0.004,1.470,8,-1.80,-16.37,-13.70
31661,2026-09-12T12:52:36.560Z,48.0574361,17.5691913,116.9,93.60,0.170,0.003,1.470,8,-1.76,-16.56,-13.84
31662,2026-09-12T12:52:36.600Z,48.0574282,17.5691839,116.9,93.80,0.158,0.019,1.475,8,-2.04,-16.67,-13.97
31663,2026-09-12T12:52:36.640Z,48.0574203,17.5691763,116.9,94.03,0.157,0.017,1.490,8,-3.22,-17.52,-14.20
31664,2026-09-12T12:52:36.680Z,48.0574124,17.5691684,116.9,94.46,0.161,0.003,1.504,8,-4.41,-17.81,-14.44
31665,2026-09-12T12:52:36.720Z,48.0574046,17.5691603,116.9,94.75,0.183,0.013,1.533,8,-5.36,-17.92,-14.85
31666,2026-09-12T12:52:36.760Z,48.0573968,17.5691520,117.0,95.19,0.199,-0.003,1.532,8,-6.96,-18.12,-14.85
31667,2026-09-12T12:52:36.800Z,48.0573893,17.5691435,117.0,95.62,0.242,-0.010,1.538,8,-8.12,-17.78,-14.85
31668,2026-09-12T12:52:36.840Z,48.0573816,17.5691348,117.0,95.82,0.277,-0.006,1.526,8,-9.13,-17.43,-14.50
31669,2026-09-12T12:52:36.880Z,48.0573741,17.5691259,117.0,96.11,0.298,-0.009,1.496,8,-9.90,-16.57,-14.03
31670,2026-09-12T12:52:36.920Z,48.0573666,17.5691168,117.0,96.48,0.308,-0.029,1.474,8,-10.85,-15.79,-13.26
31671,2026-09-12T12:52:36.960Z,48.0573591,17.5691076,117.0,96.97,0.319,-0.022,1.446,8,-11.01,-15.05,-12.62
31672,2026-09-12T12:52:37.000Z,48.0573517,17.5690981,117.0,97.38,0.315,-0.024,1.397,8,-11.16,-14.35,-12.05
31673,2026-09-12T12:52:37.040Z,48.0573444,17.5690884,117.0,97.66,0.326,-0.021,1.382,8,-10.82,-13.84,-11.81
31674,2026-09-12T12:52:37.080Z,48.0573371,17.5690787,117.0,98.19,0.311,-0.017,1.358,8,-10.41,-13.59,-11.61
31675,2026-09-12T12:52:37.120Z,48.0573299,17.5690687,117.0,98.57,0.326,-0.015,1.345,8,-9.94,-13.09,-11.51
31676,2026-09-12T12:52:37.160Z,48.0573227,17.5690584,117.0,98.96,0.322,-0.014,1.328,8,-9.29,-12.44,-11.28
31677,2026-09-12T12:52:37.200Z,48.0573157,17.5690482,117.0,99.43,0.319,-0.016,1.309,8,-8.60,-11.78,-11.16
31678,2026-09-12T12:52:37.240Z,48.0573085,17.5690377,117.0,99.88,0.329,-0.009,1.292,8,-7.94,-11.08,-11.01
31679,2026-09-12T12:52:37.280Z,48.0573015,17.5690270,117.0,100.24,0.333,0.000,1.281,8,-7.46,-11.28,-11.08
31680,2026-09-12T12:52:37.320Z,48.0572945,17.5690163,117.0,100.58,0.326,0.007,1.274,8,-6.87,-11.61,-11.44
31681,2026-09-12T12:52:37.360Z,48.0572877,17.5690054,117.0,100.98,0.340,0.018,1.274,8,-6.65,-11.60,-11.95
31682,2026-09-12T12:52:37.400Z,48.0572807,17.5689942,117.0,101.60,0.336,0.025,1.283,8,-6.77,-12.11,-12.22
31683,2026-09-12T12:52:37.440Z,48.0572738,17.5689829,117.0,102.06,0.343,0.019,1.285,8,-7.30,-12.01,-12.53
31684,2026-09-12T12:52:37.480Z,48.0572671,17.5689714,117.0,102.47,0.353,0.006,1.289,8,-8.22,-11.73,-12.59
31685,2026-09-12T12:52:37.520Z,48.0572604,17.5689598,117.0,102.94,0.370,-0.008,1.301,8,-9.36,-12.02,-12.41
31686,2026-09-12T12:52:37.560Z,48.0572537,17.5689480,117.0,103.40,0.393,-0.024,1.317,8,-10.40,-12.05,-12.32
31687,2026-09-12T12:52:37.600Z,48.0572471,17.5689359,117.0,104.14,0.422,-0.022,1.322,8,-11.30,-11.63,-12.06
31688,2026-09-12T12:52:37.640Z,48.0572405,17.5689237,117.0,104.80,0.434,-0.027,1.325,8,-12.59,-11.54,-11.71
31689,2026-09-12T12:52:37.680Z,48.0572339,17.5689115,117.0,105.32,0.443,-0.022,1.307,8,-13.78,-10.90,-11.50
31690,2026-09-12T12:52:37.720Z,48.0572275,17.5688990,117.0,105.85,0.464,-0.019,1.301,8,-15.26,-10.30,-11.25
31691,2026-09-12T12:52:37.760Z,48.0572210,17.5688865,117.0,106.30,0.456,-0.022,1.279,8,-16.86,-9.92,-10.94
31692,2026-09-12T12:52:37.800Z,48.0572147,17.5688735,117.0,106.99,0.465,-0.032,1.264,8,-18.46,-9.36,-10.72
31693,2026-09-12T12:52:37.840Z,48.0572082,17.5688607,117.0,107.56,0.460,-0.036,1.256,8,-19.95,-8.79,-10.25
31694,2026-09-12T12:52:37.880Z,48.0572020,17.5688476,117.0,108.20,0.468,-0.045,1.251,8,-21.50,-8.44,-9.65
31695,2026-09-12T12:52:37.920Z,48.0571956,17.5688343,117.0,108.64,0.454,-0.051,1.233,8,-22.99,-7.73,-9.11
31696,2026-09-12T12:52:37.960Z,48.0571894,17.5688209,117.1,109.16,0.466,-0.056,1.235,8,-24.70,-7.17,-8.25
31697,2026-09-12T12:52:38.000Z,48.0571832,17.5688072,117.1,109.79,0.470,-0.074,1.239,8,-26.50,-6.79,-7.31
31698,2026-09-12T12:52:38.040Z,48.0571771,17.5687936,117.1,110.39,0.470,-0.084,1.209,8,-28.07,-5.92,-6.20
31699,2026-09-12T12:52:38.080Z,48.0571710,17.5687798,117.1,110.96,0.475,-0.093,1.203,8,-29.48,-4.96,-4.90
31700,2026-09-12T12:52:38.120Z,48.0571649,17.5687658,117.1,111.54,0.471,-0.111,1.190,8,-31.04,-4.11,-3.41
31701,2026-09-12T12:52:38.160Z,48.0571588,17.5687516,117.1,112.05,0.463,-0.131,1.170,8,-31.68,-2.65,-2.18
31702,2026-09-12T12:52:38.200Z,48.0571528,17.5687373,117.1,112.71,0.456,-0.130,1.146,8,-31.78,-1.31,-0.86
31703,2026-09-12T12:52:38.240Z,48.0571467,17.5687230,117.1,113.46,0.448,-0.122,1.124,8,-30.99,-0.14,0.04
31704,2026-09-12T12:52:38.280Z,48.0571407,17.5687084,117.1,114.12,0.436,-0.097,1.085,8,-29.29,0.93,0.59
31705,2026-09-12T12:52:38.320Z,48.0571346,17.5686939,117.1,114.60,0.439,-0.049,1.056,8,-27.01,1.60,0.63
31706,2026-09-12T12:52:38.360Z,48.0571286,17.5686792,117.1,115.10,0.446,0.007,1.047,8,-25.23,1.48,-0.26
31707,2026-09-12T12:52:38.400Z,48.0571225,17.5686646,117.2,115.47,0.447,0.050,1.046,8,-24.78,1.56,-1.56
31708,2026-09-12T12:52:38.440Z,48.0571165,17.5686498,117.2,115.99,0.444,0.085,1.029,8,-26.05,1.47,-2.97
31709,2026-09-12T12:52:38.480Z,48.0571104,17.5686349,117.2,116.51,0.452,0.084,0.999,8,-29.27,0.80,-4.46
31710,2026-09-12T12:52:38.520Z,48.0571043,17.5686199,117.2,117.11,0.432,0.053,0.946,8,-33.16,0.47,-5.41
31711,2026-09-12T12:52:38.560Z,48.0570982,17.5686048,117.2,117.76,0.420,-0.012,0.928,8,-36.90,0.14,-4.81
31712,2026-09-12T12:52:38.600Z,48.0570921,17.5685895,117.2,118.47,0.412,-0.082,0.941,8,-38.91,-0.04,-3.44
31713,2026-09-12T12:52:38.640Z,48.0570860,17.5685741,117.2,119.17,0.416,-0.132,1.012,8,-37.94,0.34,-1.10
31714,2026-09-12T12:52:38.680Z,48.0570801,17.5685586,117.3,119.65,0.394,-0.126,1.071,8,-34.34,1.39,1.40
31715,2026-09-12T12:52:38.720Z,48.0570741,17.5685430,117.3,119.91,0.400,-0.085,1.110,8,-29.17,2.32,2.92
31716,2026-09-12T12:52:38.760Z,48.0570679,17.5685275,117.3,120.28,0.386,-0.018,1.106,8,-23.76,3.27,2.86
31717,2026-09-12T12:52:38.800Z,48.0570617,17.5685120,117.3,120.62,0.366,0.036,1.055,8,-19.43,3.72,1.63
31718,2026-09-12T12:52:38.840Z,48.0570555,17.5684963,117.3,121.15,0.369,0.054,1.000,8,-17.34,3.26,-0.42
31719,2026-09-12T12:52:38.880Z,48.0570492,17.5684805,117.3,121.84,0.368,0.029,0.958,8,-17.23,2.64,-2.26
31720,2026-09-12T12:52:38.920Z,48.0570430,17.5684646,117.3,122.47,0.363,-0.022,0.940,8,-18.70,1.61,-3.07
31721,2026-09-12T12:52:38.960Z,48.0570367,17.5684487,117.3,122.96,0.368,-0.078,0.941,8,-20.83,0.69,-2.33
31722,2026-09-12T12:52:39.000Z,48.0570306,17.5684327,117.3,123.52,0.384,-0.112,0.967,8,-22.63,-0.28,-0.69
31723,2026-09-12T12:52:39.040Z,48.0570244,17.5684166,117.4,124.02,0.391,-0.123,0.989,8,-23.55,-0.54,1.35
